benchmark,task_id,category,subcategory,description,language,has_poc,has_patch,hint_level,existing_estimate_seconds,estimate_source,notes,preliminary_bucket,bucket_confidence,human_bucket,human_notes,reviewed
nl2bash,4899,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,4900,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,4933,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,4959,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5022,nl2bash,unknown,,bash,True,False,reference_command,4.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5120,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5150,nl2bash,unknown,,bash,True,False,reference_command,5.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5154,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5161,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5183,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5222,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5245,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5281,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5373,nl2bash,unknown,,bash,True,False,reference_command,4.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5383,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5583,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5713,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,5747,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6221,nl2bash,unknown,,bash,True,False,reference_command,5.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6299,nl2bash,unknown,,bash,True,False,reference_command,6.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6370,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6379,nl2bash,unknown,,bash,True,False,reference_command,12.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6421,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6452,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6680,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6685,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6878,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,6902,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,7469,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,7537,nl2bash,unknown,,bash,True,False,reference_command,12.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,7561,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,7595,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,7835,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,7857,nl2bash,unknown,,bash,True,False,reference_command,5.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8095,nl2bash,unknown,,bash,True,False,reference_command,12.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8133,nl2bash,unknown,,bash,True,False,reference_command,5.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8184,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8191,nl2bash,unknown,,bash,True,False,reference_command,4.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8202,nl2bash,unknown,,bash,True,False,reference_command,5.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8292,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8370,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8452,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8738,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8796,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8810,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8918,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,8965,nl2bash,unknown,,bash,True,False,reference_command,18.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,9236,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,9327,nl2bash,unknown,,bash,True,False,reference_command,4.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,9468,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,9500,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,9692,nl2bash,unknown,,bash,True,False,reference_command,12.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,9768,nl2bash,unknown,,bash,True,False,reference_command,5.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,9803,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,10229,nl2bash,unknown,,bash,True,False,reference_command,6.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,10331,nl2bash,unknown,,bash,True,False,reference_command,12.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,10730,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,10912,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,10992,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,11621,nl2bash,unknown,,bash,True,False,reference_command,8.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,11713,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,11751,nl2bash,unknown,,bash,True,False,reference_command,4.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,11997,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,12053,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,12102,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,12359,nl2bash,unknown,,bash,True,False,reference_command,20.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,12383,nl2bash,unknown,,bash,True,False,reference_command,15.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,12471,nl2bash,unknown,,bash,True,False,reference_command,25.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,12564,nl2bash,unknown,,bash,True,False,reference_command,10.0,computed,"Complexity: unknown, Utils: []",1,from_estimate,,,False
nl2bash,260,nl2bash,unknown,,bash,True,False,reference_command,50.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,549,nl2bash,unknown,,bash,True,False,reference_command,60.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,711,nl2bash,unknown,,bash,True,False,reference_command,240.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,712,nl2bash,unknown,,bash,True,False,reference_command,200.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,713,nl2bash,unknown,,bash,True,False,reference_command,180.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,929,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,1253,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,1254,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,1419,nl2bash,unknown,,bash,True,False,reference_command,150.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,2415,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,2843,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,3117,nl2bash,unknown,,bash,True,False,reference_command,60.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,3350,nl2bash,unknown,,bash,True,False,reference_command,120.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,4260,nl2bash,unknown,,bash,True,False,reference_command,60.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,4349,nl2bash,unknown,,bash,True,False,reference_command,70.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,4652,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,4673,nl2bash,unknown,,bash,True,False,reference_command,45.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,5143,nl2bash,unknown,,bash,True,False,reference_command,180.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,5571,nl2bash,unknown,,bash,True,False,reference_command,35.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,5858,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,5872,nl2bash,unknown,,bash,True,False,reference_command,60.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,6042,nl2bash,unknown,,bash,True,False,reference_command,90.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,6219,nl2bash,unknown,,bash,True,False,reference_command,75.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,6248,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,6545,nl2bash,unknown,,bash,True,False,reference_command,45.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,6782,nl2bash,unknown,,bash,True,False,reference_command,75.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,7435,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,7544,nl2bash,unknown,,bash,True,False,reference_command,45.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,7617,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,7713,nl2bash,unknown,,bash,True,False,reference_command,90.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,7984,nl2bash,unknown,,bash,True,False,reference_command,45.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,8214,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,8241,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,8304,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,8322,nl2bash,unknown,,bash,True,False,reference_command,35.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,8413,nl2bash,unknown,,bash,True,False,reference_command,75.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,8581,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,8609,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,9317,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,9439,nl2bash,unknown,,bash,True,False,reference_command,120.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,9729,nl2bash,unknown,,bash,True,False,reference_command,45.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,10225,nl2bash,unknown,,bash,True,False,reference_command,60.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,10478,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,10609,nl2bash,unknown,,bash,True,False,reference_command,60.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,10910,nl2bash,unknown,,bash,True,False,reference_command,40.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,10966,nl2bash,unknown,,bash,True,False,reference_command,30.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,11364,nl2bash,unknown,,bash,True,False,reference_command,90.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
nl2bash,11446,nl2bash,unknown,,bash,True,False,reference_command,60.0,computed,"Complexity: unknown, Utils: []",2,from_estimate,,,False
